message_id,date,sender_id,message
1103,2024-07-11 07:41:38+00:00,-1001447066276,"💧በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት የሽንት ቧንቧ ኢንፌክሽን አና የኩላሊት ጠጠር የሚዳስስ ውይይት ይዘን ቀርበናል።

💡የኩላሊት ጠጠር በኩላሊታች ውስጥ የሚፈጠሩ ንጥረ ነገሮች እና ከጨው የተሠሩ ጠንካራ ክምችቶች ሲሆኑ በሽንት ቱቦ ውስጥ በሚያልፉበት ጊዜ ከባድ ህመም ሊያስከትሉ ይችላሉ።

🗣እንግዳችን:
👉ዶ/ር ሰይፈ በቀለ ጥላሁን 
(በጥቁር አንበሳ ስፔሻላይዝድ ሆስፒታል የቀዶ ጥገና ክፍል የዩሮሎጂ ረዳት ፕሮፌሰር)

🗓እሁድ ሀምሌ 7 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh"
1102,2024-07-11 05:55:49+00:00,-1001447066276,
1101,2024-06-30 16:21:58+00:00,-1001447066276,
1100,2024-06-30 15:04:15+00:00,-1001447066276,ተጀምሯል !!
1099,2024-06-30 15:02:10+00:00,-1001447066276,
1098,2024-06-30 08:20:32+00:00,-1001447066276,"የአልኮል ሱሰኝነት

🍷አልኮል ከጠጡ በኋላ የሚመጣው የባህሪና ስነ-ልቦናዊ ለውጥ የአልኮል ስካር (Alcohol intoxication) ይባላል፡፡ 

🍷አደገኛ በሆነ መጠን አልኮልን መጠጣት ምን አካላዊና ስነ-ልቦናዊ ጉዳት አለው?

      🍻ጭንቀት፣ ድባቴ፣ የእንቅልፍ መረበሽ፣
      🍻 የመርሳት በሽታና ራስን ለማጥፋት መነሳሳት፣
      🍻 ያለ አልኮል አካላቸውና አዕምሮአቸው በአግባቡ እንዳይሰራ በማድረግ በአልኮል ላይ ጥገኝነትን (ወይም ሱሰኝነትን) ማምጣት ይችላል፡፡

🍷አንድ የአልኮል ተጠቃሚ የአልኮል ሱሰኛ ነው የሚባለው መቼ ነው?

🍷አንድ የአልኮል ሱሰሰኝነት ያለበት ሰው እንዴት ከሱሱ መላቀቅ ይችላል?


🌟እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾እዚህ ይጫኑ።

🌟የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 እዚህ ይጫኑ።"
1097,2024-06-27 16:40:44+00:00,-1001447066276,
1096,2024-06-27 16:40:44+00:00,-1001447066276,
1095,2024-06-27 16:40:43+00:00,-1001447066276,
1094,2024-06-27 16:40:42+00:00,-1001447066276,"ስለ አልዛይመር በሽታ ምን ያህል ያውቃሉ?

✍🏽አሁን ያለንበት የ አውሮፓውያኑ ጁን (june) ወር የአንጎል ጤናና የአልዛይመር በሽታ ላይ ግንዛቤ የምንፈጥርበት ወር ነው።

👉🏾አልዛይመር  የዕለት ተዕለት ኑሮን የሚረብሽ የማስታወስ ችሎታ ማጣትን የሚያስከትል የመርሳት በሽታ ሲሆን በበሽታ የተጠቁ ሰዎች ህመሙ እንዳለባቸው ለማወቅ ስለሚከብዳቸው የቤተሰብ አባላት ወይም ወዳጆች ምልክቶችን ካዩ በሀኪም እንዲታዩ ማገዝ ይኖርባቸዋል።

💥የቴሌግራም ቻናላችንን ለመቀላቀል   
👉🏾 እዚህ ይጫኑ https://t.me/yetenaweg"
1093,2024-06-25 12:57:54+00:00,-1001447066276,
1092,2024-06-25 12:57:53+00:00,-1001447066276,"🔶በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት!! 

የጤና ወግ የአይን ሞራ ግርዶሽ አና የአጭር እና ረጅም እይታ እክሎችን የሚዴስስ ውይይት ይዞ ቀርቧል።

💥የማየት እክል መንስኤዎች ከተወለዱ ጀምሮ ያሉ ወይም በኋላ ላይ የተገኙ እንደ እርጅና፣ ጉዳት ወይም የጄኔቲክ ሁኔታዎች ባሉ ምክንያቶች ሊሆኑ ይችላሉ። 

🗣እንግዳችን:
👉ዶ/ር ምስጋናው መኮንን (ኮንሰልታንት ኦፕታልሞሎጂስት) 

🗓እሁድ ሰኔ 23 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh"
1091,2024-06-25 06:19:42+00:00,-1001447066276,"📌የማጅራት ገትር በሽታ ምንድነው?

🔖የማጅራት ገትር በሽታ በአንጎል እና በህብለ ሰረሰር ዙሪያ ያሉ ሕብረ ሕዋሳት የመቆጣት በሽታ ነው::

🔖ህመምተኛው የሚያሳዩት ምልክቶች በጥቂቱ:-

     📍ራስ ምታት
     📍የማጅራት መገተር   
     📍 መጣል እና ማንቀጥቀጥ  
     📍ብርሃን መኖሩ የበሽተኛውን አይን ማስጨነቅ

🔖በሽታው እንዴት ከሰው ወደ ሰው ይተላለፋል?      

🔖በበሽታው ምክንያት የሚመጡ መዘዞች ምንድናቸው?

💊ህክምናውስ ምን ይመስላል?


💦 እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾እዚህ ይጫኑ።

💦 የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 እዚህ ይጫኑ።"
1090,2024-06-24 08:11:27+00:00,-1001447066276,
1088,2024-06-20 06:54:39+00:00,-1001447066276,"💥ራስ ምታት 

👉 ስንት አይነት ራስ ምታት አለ? መቼ ወደ ጤና ተቋም መምጣት ያስፈልጋል? 

💥 የጤና ወግ ከዚህ ቀደም ስለ ራስ ምታት ያደረግነውን ውይይት አሁን በቴሌግራም ቻናላችን ላይ ያዳምጡ።

✨እንግዳችን:
           ዶ/ር ፍቅሩ ፀሀይነህ 

የተለያዩ የራስ ምታት ዓይነቶችን : ዋና መንስኤዎቻቸውን እና ሊጠነቀቁዋቸው የሚገቡ የአደጋ ምልክቶችን ለማወቅ ይህንን ውይይት እንጋብዝዎታለን።"
1087,2024-06-14 16:33:19+00:00,-1001447066276,
1086,2024-06-14 16:33:19+00:00,-1001447066276,
1085,2024-06-14 16:33:18+00:00,-1001447066276,
1084,2024-06-14 16:33:18+00:00,-1001447066276,"ደም ለግሰው ህይወት ስለታደጉ  እናመሰግናለን።

✍✍ በየአመቱ በፈረንጆች ሰኔ 14 አለማቀፍዊ የደም ልገሳ ቀን ታስቦ ይውላል።

👉 የዘንድሮ የዓለም አቀፍ የደም ልገሳ ቀን "" 20 ዓመታት የደም ልገሳ ቀንን ስናከብር  ደም ለጋሾችን እናመሰግናለን"" በሚል መሪ ቃል እየተከበረ ይገኛል፡፡

💥 የእርስዎ የአንድ ጊዜ ደም ልገሳ የምን ያህል ሰው ህይወት እንደሚታደግ ያውቃሉ?

💥 አንድ ጊዜ ክንዳችንን በመዘርጋት የሶስት ወገናችንን ህይወት እንታደግ።

🔸ለበለጠ መረጃ:  https://yetenaweg.com/"
1083,2024-06-09 16:36:21+00:00,-1001447066276,
1082,2024-06-09 15:28:37+00:00,-1001447066276,ጥያቄያችሁን አጋሩን
1081,2024-06-09 15:05:18+00:00,-1001447066276,"https://t.me/yetenaweg?livestream

ስለ ኩላሊት ጤና ፣ ህክምና እና ዳያሊሶስ የምናደርገው ዉይይት አሁን ተጀምሯል ። ጠይቁ፣ ተማሩ ፣ ማወቅ ለሚፈልጉ ሊነኩን ማጋራት ትችላላችሁ"
1080,2024-06-09 15:01:25+00:00,-1001447066276,
1079,2024-06-06 07:51:31+00:00,-1001447066276,
1078,2024-06-06 07:51:30+00:00,-1001447066276,"📣በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት የኩላሊት በሽታ ክትትል እና የዳያሊሲስ ህክምና በሚል ርዕስ በምናደርገው ውይይት ይቀላቀሉን።

💧የአንድ ሰው ኩላሊት ከደም ውስጥ ቆሻሻን እና  የተለያዩ ፈሳሾችን በበቂ ሁኔታ ማጣራት ሲያቅተው ዳያሊሲስ ያስፈልጋል። ይህም እንደ የስኳር በሽታ፣ የደም ግፊት እና የተለያዩ የኩላሊት በሽታዎች ባሉ ሁኔታዎች ሊከሰት ይችላል።

🗣እንግዶቻችን:
👉ዶ/ር ሃመልማል ሀ/ጊዮርጊስ  (የኩላሊት ህክምና ስፔሻሊስት፣ በቅዱስ ጳውሎስ ሚሊኒየም ሜዲካል ኮሌጅ የውስጥ ደዌ ህክምና ረዳት ፕሮፌሰር) 

👉ዶ/ር ፍፁም ጥላሁን (በቶማስ ጄፈርሰን ዩኒቨርሲቲ ሆስፒታል የኩላሊት ህክምና ስፔሻሊስት)

🗓እሁድ ሰኔ 2 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

👉የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh"
1077,2024-06-05 20:27:37+00:00,-1001447066276,https://www.clubhouse.com/room/xlOVk34E?utm_medium=ch_room_xr&utm_campaign=hRlA5hD3l5eqiHBShxl5xA-1276560
1076,2024-06-04 15:06:35+00:00,-1001447066276,
